Name;ISIN;Symbol;Market;Currency;"Open Price";"High Price";"low Price";"last Price";"last Trade MIC Time";"Time Zone";Volume;Turnover;"Closing Price";"Closing Price DateTime"
VOLUE;NO0010894603;VOLUE;"Oslo Børs";NOK;26,20;26,30;25,70;26,05;"23/02/2024 16:25";CET;60051;1564155,25;26,05;23/02/2024
"VOSS VEKSEL OGLAND";NO0003025009;VVL;"Oslo Børs";NOK;254,00;254,00;254,00;254,00;"23/02/2024 09:45";CET;31;7874,00;254,00;23/02/2024
VOW;NO0010708068;VOW;"Oslo Børs";NOK;9,61;9,95;9,55;9,75;"23/02/2024 16:25";CET;28588;277167,49;9,75;23/02/2024
"VOW GREEN METALS";NO0011037483;VGM;"Euronext Growth Oslo";NOK;1,90;1,965;1,83;1,83;"23/02/2024 16:26";CET;47263;88954,175;1,83;23/02/2024
"VÅR ENERGI";NO0011202772;VAR;"Oslo Børs";NOK;31,50;31,56;30,28;30,52;"23/02/2024 16:27";CET;3431701;105018539,48;30,52;23/02/2024
"WALLENIUS WILHELMS";NO0010571680;WAWI;"Oslo Børs";NOK;106,00;106,70;104,00;106,70;"23/02/2024 16:25";CET;214840;22706859,50;106,70;23/02/2024
WEBSTEP;NO0010609662;WSTEP;"Oslo Børs";NOK;21,60;21,60;21,00;21,50;"23/02/2024 16:25";CET;3646;76680,10;21,50;23/02/2024
"WESTERN BULK CHART";NO0010768096;WEST;"Euronext Growth Oslo";NOK;25,85;25,85;23,60;24,95;"23/02/2024 14:20";CET;9700;235167,00;24,95;23/02/2024
"WILH. WILHELMSEN A";NO0010571698;WWI;"Oslo Børs";NOK;370,50;380,00;368,50;380,00;"23/02/2024 16:25";CET;16531;6235470,50;380,00;23/02/2024
"WILH. WILHELMSEN B";NO0010576010;WWIB;"Oslo Børs";NOK;362,00;364,00;357,00;364,00;"23/02/2024 16:25";CET;4458;1607236,00;364,00;23/02/2024
"WPU - WASTE PLASTI";DK0061676400;WPU;"Euronext Growth Oslo";NOK;33,00;33,00;29,00;30,00;"23/02/2024 15:51";CET;16447;510164,30;30,00;23/02/2024
"XPLORA TECHNOLOGIE";NO0010895782;XPLRA;"Euronext Growth Oslo";NOK;13,60;14,35;13,60;13,95;"23/02/2024 16:25";CET;10869;152238,50;13,95;23/02/2024
XXL;NO0010716863;XXL;"Oslo Børs";NOK;0,905;0,911;0,773;0,865;"23/02/2024 16:25";CET;4888925;4195223,083;0,865;23/02/2024
"YARA INTERNATIONAL";NO0010208051;YAR;"Oslo Børs";NOK;344,40;346,60;340,70;345,60;"23/02/2024 16:28";CET;634741;218512439,60;345,60;23/02/2024
ZALARIS;NO0010708910;ZAL;"Oslo Børs";NOK;50,60;51,60;48,90;51,40;"23/02/2024 16:25";CET;44923;2240644,00;51,40;23/02/2024
ZAPTEC;NO0010713936;ZAP;"Oslo Børs";NOK;19,01;19,38;18,33;18,33;"23/02/2024 16:28";CET;743335;13924812,52;18,33;23/02/2024
"ZENITH ENERGY";CA98936C8584;ZENA;"Euronext Growth Oslo";NOK;0,3749;0,3749;0,31;0,3598;"23/02/2024 16:25";CET;969975;340365,6775;0,3598;23/02/2024
ZWIPE;NO0010721277;ZWIPE;"Euronext Growth Oslo";NOK;0,49;0,495;0,45;0,45;"23/02/2024 14:35";CET;30760;14399,84;0,45;23/02/2024
"ZWIPE TR";NO0013068130;ZWIPS;"Euronext Growth Oslo";NOK;0,18;0,18;0,1797;0,1797;"12/02/2024 14:05";CET;9118;1640,00;0,1797;23/02/2024
